Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,29.185,29.3532,29.0069,29.0959,64796588,66.1438,66.673,65.742,65.938,14914445,225.8161,227.6451,225.5096,225.7666,3330852,106.1431,106.7309,105.614,106.2018,13594185,49.9301,50.4595,49.8712,50.2046,10003862,53.2463,53.6952,52.9681,53.3731,14100194
2018-06-04,29.2444,29.284,29.0267,29.0959,43777001,66.0948,66.4182,65.6635,65.9968,10468913,227.744,228.5349,226.3598,227.2892,2133594,106.7799,107.0395,106.0745,106.2508,9415437,50.5575,50.7144,50.4249,50.5379,5523757,53.4707,53.8416,53.2853,53.5098,10593684
2018-06-05,29.0069,29.0366,28.7595,28.8188,47690803,65.742,65.7518,65.1294,65.4283,14072730,226.3499,226.7454,224.7186,225.7567,1986219,106.0451,106.1137,104.8988,105.6532,10415231,50.2634,50.4889,49.6714,49.783,9135955,53.2951,53.6073,52.9828,53.1877,11883887
2018-06-06,28.9871,29.7392,28.9772,29.7293,74995766,65.8694,67.0552,65.7616,66.869,14862410,227.2497,229.9488,226.7652,229.6027,2566410,106.4566,108.4944,106.2802,108.1221,15453563,49.9203,51.0526,49.881,50.8908,7945828,53.4024,54.2905,53.3438,54.2417,15848187
2018-06-07,29.8877,29.9965,29.5809,29.7788,68402664,67.5551,67.6237,66.6142,67.0846,16505342,231.2439,233.251,229.9092,230.8089,2904959,108.9255,109.239,107.7939,108.5532,13444427,51.234,51.6849,50.8418,51.1163,8477617,54.4271,54.6418,53.9196,54.2905,17299554
2018-06-08,29.6996,29.7392,29.5017,29.6996,49572935,66.771,67.1532,66.4182,67.1042,11609535,230.364,231.6195,229.7214,230.7496,2253128,108.3768,108.8863,107.8282,108.8569,10383168,51.0869,51.1555,50.5575,50.8908,6412908,54.2222,54.4271,53.6561,54.3393,12965922
2018-06-11,29.8184,30.0955,29.7491,29.7491,46732804,67.5453,67.7856,66.7122,66.7514,13941480,231.9657,232.4996,230.9424,231.4417,1936809,108.8667,109.6407,108.5238,108.5826,12642897,51.1751,51.4104,50.7536,50.7634,6810384,54.4466,54.7589,54.1636,54.1734,13518437
2018-06-12,29.858,29.9569,29.4423,29.5908,49644578,66.8984,67.2022,66.0948,66.2614,13737087,231.4713,232.5688,229.2369,229.9982,2079981,108.8863,109.2684,107.2991,107.9556,15294082,50.8614,51.0967,49.9497,50.3124,8953288,54.3003,54.6028,53.7635,54.0465,13608329
2018-06-13,29.6699,30.0411,29.3879,29.5314,68900241,66.4672,67.0405,65.8792,65.9478,17531479,231.0067,235.5348,230.4629,231.1846,3637425,108.2201,109.1851,107.3579,107.74,14979749,50.4693,51.332,50.2634,50.5869,7981400,54.0563,54.5784,53.8123,53.8318,14901056
2018-06-14,29.7293,29.7392,29.0761,29.1949,77863246,66.2124,66.2614,64.6345,64.8403,24035372,233.2015,233.2213,229.9587,231.0067,2899565,108.0437,108.1221,105.5944,105.8394,20487343,50.6948,50.7046,50.0957,50.3026,8620694,53.9977,54.0172,53.1682,53.4219,18189125
2018-06-15,28.9475,29.1058,28.5665,28.9772,105079500,64.9971,65.2911,63.9387,65.0167,29314767,228.881,230.5123,227.2398,229.2962,4738084,105.614,106.1823,104.115,105.712,26028572,49.9105,50.4104,49.5869,50.1556,11505664,53.2365,54.0368,53.0706,53.6561,35715787
2018-06-18,28.6407,29.1949,28.512,29.0959,52644116,64.4385,65.4773,64.0759,65.4185,13680843,227.5957,229.0491,226.5576,228.7722,2327485,105.085,106.2018,104.5265,105.9863,9786825,49.7144,49.9399,49.4595,49.7732,7493912,53.1975,53.9001,53.1194,53.7537,17856741
2018-06-19,28.7397,29.0662,28.6506,28.9574,65466248,64.7129,65.5753,64.6345,65.4479,16892774,225.6381,226.4488,223.6017,225.737,3326561,104.7323,105.6924,104.4383,105.3691,12707154,49.185,49.2046,48.5134,48.9399,12490091,53.3634,53.9001,53.2853,53.7537,16654795
2018-06-20,29.1157,29.1949,28.8782,28.9376,52256491,66.3692,66.5946,65.791,66.036,16697066,227.3189,227.3386,224.3941,225.2426,2678291,105.9863,106.437,105.2613,105.3593,8876903,49.1458,49.4007,48.8517,48.9105,6570767,54.1246,54.2515,53.1291,53.1682,16545649
2018-06-21,28.9079,29.1454,28.7001,28.9871,68322596,65.8204,66.7318,65.3695,66.281,16545765,223.8288,225.8457,222.028,224.4121,3094630,104.9282,106.0119,104.3698,105.3299,11048735,48.685,49.136,48.0184,48.8124,11018359,52.9437,53.4414,52.5826,53.0608,21191614
2018-06-22,29.1553,29.2147,28.6902,28.6902,77348906,66.6828,66.8494,65.8204,65.8596,16337261,225.2031,227.8922,223.028,223.463,2892218,105.9667,106.1725,103.3705,103.6056,19938788,48.9987,49.5477,47.8419,47.9301,18478059,53.6366,53.7196,52.485,52.6412,24542020
2018-06-25,28.5615,28.611,27.9677,28.1855,73616371,65.4577,65.5459,64.0367,64.4385,21426551,221.9602,222.5882,217.8967,219.0337,3817727,103.5174,103.5566,101.8519,102.6651,16907607,47.6948,47.8276,46.5282,46.989,14684249,52.485,52.8364,51.8214,52.6607,21069575
2018-06-26,28.225,28.3735,27.7203,28.2448,56369344,64.2033,65.3597,63.0958,64.9873,22613719,219.2709,220.2794,216.6414,219.0732,2692887,102.5867,103.0765,101.0191,102.7336,17086772,46.9988,47.1017,46.185,46.8517,12097849,52.6022,52.6412,51.7433,52.1435,14409122
2018-06-27,28.2151,28.5467,27.9479,27.9479,61739715,64.8991,66.2124,64.1347,64.1543,20898079,218.9743,222.9192,217.6495,217.6891,3103621,102.5573,103.7721,101.1367,101.1465,16270587,46.9988,47.5477,46.2635,46.2635,11634863,51.958,52.6376,51.7824,51.9971,19520739
2018-06-28,28.1063,28.5417,28.0073,28.3735,71292115,64.6639,65.791,64.2513,65.5459,19860091,217.7583,222.1184,217.0958,220.8924,3072630,101.5776,103.3215,101.411,102.8022,14491252,46.3223,47.5968,46.2929,47.3419,14183344,52.2606,52.5631,51.7385,52.3387,13837294
2018-06-29,28.7891,28.8683,27.8886,27.8985,102438345,66.6436,67.3982,65.5459,65.5851,24225294,221.8613,222.6226,217.956,218.0746,3395263,104.5167,104.7323,102.038,102.087,18972393,48.0184,48.3027,46.4498,46.4694,13592225,54.2807,55.7446,54.0758,54.1051,43888493
2018-07-02,27.7896,27.9875,27.5422,27.9875,52534348,64.8893,65.8204,64.6247,65.8204,12699136,217.2639,220.8133,216.4137,220.7342,1723244,101.6167,102.959,101.2836,102.9492,11130044,46.038,46.8321,45.8469,46.7831,8655098,53.8708,55.0224,53.744,54.9639,21204896
2018-07-03,28.037,28.136,27.4531,27.4927,40599019,66.1046,66.1438,64.6247,64.7423,12345990,221.9206,222.0986,217.5012,217.8868,1204376,103.2725,103.6301,101.4208,101.509,8311680,46.9301,46.9498,46.0184,46.0968,5037768,55.0712,55.2664,54.0953,54.2222,12830436
2018-07-05,27.6609,27.7886,27.5224,27.6312,44506827,65.1147,65.4969,64.8991,65.2323,12359036,218.9941,219.6269,217.2936,218.2427,2218550,102.5728,102.8191,101.9818,102.169,10723412,46.3615,46.5576,45.489,45.7831,10577345,54.5735,54.7297,53.7245,53.9099,16788632
2018-07-06,27.5224,27.8589,27.3442,27.7401,40275279,64.8991,65.9968,64.5855,65.8008,13174914,218.045,220.6749,217.3924,219.2808,1846534,101.5779,102.9373,100.6717,102.5039,12173700,45.6165,46.3615,45.3714,46.1655,7269740,53.9684,54.7784,53.7049,54.5442,12389247
2018-07-09,27.938,28.7891,27.9281,28.7496,61758903,66.1536,67.6727,66.1438,67.5649,15148455,220.8331,225.6183,220.4771,225.4107,2743874,103.1442,105.853,103.1442,105.6757,13900793,46.3615,47.5478,46.3615,47.4595,9412496,54.837,55.5933,54.6613,55.403,16683969
2018-07-10,28.9178,29.0267,28.4527,28.5318,58858393,67.8491,67.9667,66.5946,66.869,17057664,225.4206,226.2807,223.2935,224.2836,2524839,106.4047,106.779,104.937,105.0256,14575873,47.4792,47.6948,47.0478,47.1556,9238826,55.6861,55.7056,54.9834,55.2567,15581357
2018-07-11,28.3735,28.611,28.324,28.3834,50218921,66.6142,67.0944,66.4868,66.5554,13262807,223.2059,224.6791,222.6523,223.1071,2527030,104.7202,105.459,104.6217,104.799,10186482,46.7047,47.1262,46.6507,46.8125,6089496,55.042,55.3835,54.6321,54.7199,15641421
2018-07-12,28.6011,28.6704,28.3636,28.4725,51700696,66.9964,67.2316,66.5848,67.1434,13345165,225.0647,225.2228,223.2159,224.6494,2223060,105.8136,105.9515,104.3853,105.2522,12456754,47.0576,47.3223,46.8615,47.0772,7774660,55.1005,55.12,54.2612,54.6809,18236134
2018-07-13,28.324,28.3933,27.9304,28.2547,75240878,66.6338,66.9376,64.8991,65.6635,34069358,224.0661,226.0336,221.3966,223.8486,2543722,105.6954,106.188,103.5677,104.7695,21303844,47.136,47.4497,46.5463,47.136,9772493,53.4219,54.4466,52.3387,54.027,34345394
2018-07-16,28.4823,29.5413,28.4329,29.472,129171967,66.0164,68.3195,65.938,68.0745,26659911,224.6296,228.8217,224.1748,228.8217,3271217,105.4492,109.1135,105.3802,108.9264,24662621,47.2733,48.1262,47.2537,47.9399,8723993,54.3978,55.852,54.2915,55.6177,25538677
2018-07-17,29.5809,29.8877,29.2741,29.6996,87778861,68.1137,68.4763,67.4276,67.9667,17262797,228.8612,230.5914,224.3034,228.4064,9280184,109.0347,109.2712,108.1087,108.8476,14821876,48.038,48.4744,47.538,48.2144,11138345,55.5787,55.6568,55.0712,55.1981,21649009
2018-07-18,29.6106,29.9767,29.5314,29.8184,59109223,67.8393,68.8536,67.8393,68.4567,16321163,229.7115,231.0759,227.5463,228.6239,6149874,108.7688,110.4434,108.5521,109.8622,14244944,49.7536,50.4889,49.0673,49.5673,18407322,54.9053,55.4518,54.7882,55.2079,19913894
2018-07-19,29.6205,29.7046,29.3335,29.3631,59260578,68.1137,68.1725,67.1875,67.6139,14833856,228.4954,229.3654,226.3895,227.0321,4638844,109.3992,109.4288,108.0891,108.2467,16775305,49.5085,49.9693,48.8026,48.8713,11363567,54.9053,55.5104,54.6711,54.9736,22219397
2018-07-20,29.3137,29.8481,29.1553,29.8184,82019603,67.4178,68.1725,67.1632,67.8393,12020999,226.4192,229.4248,226.2115,229.0688,2684620,108.3551,110.069,108.1384,109.6159,13582631,48.6752,49.5918,48.6164,49.283,8909994,54.7199,55.2908,54.5052,55.0517,17466990
2018-07-23,29.8283,30.5309,29.8184,30.432,74080229,67.7805,69.0447,67.6335,68.8095,15763954,229.1776,232.203,229.0985,231.1154,2788682,109.3992,112.5317,109.2712,111.655,18140010,49.283,49.9987,49.2634,49.7438,7728944,55.0322,56.6913,54.9444,56.6034,24584057
2018-07-24,30.5309,30.7883,30.333,30.5111,64761475,68.9957,70.0444,68.8879,69.6524,21883786,232.0942,234.7933,231.6889,233.2114,2887509,111.852,113.0636,111.7239,112.443,14000419,49.9791,50.5134,49.8418,49.9791,7254883,56.6034,57.2768,56.457,56.945,27245014
2018-07-25,30.3825,30.7883,30.3528,30.7487,57554743,69.4074,70.3188,69.3387,70.2894,14199697,232.3513,234.1705,231.3033,234.0123,2174698,112.177,113.7925,111.6845,113.4576,13331966,49.9791,50.1065,49.4154,50.0379,7466198,56.701,57.0914,56.457,56.8279,15506626
2018-07-26,30.8674,30.8872,30.5705,30.62,46215034,70.3188,70.4756,69.8288,69.917,11169192,234.3188,235.6387,233.7552,234.4275,1885496,113.694,113.8565,112.8676,113.1325,11897769,50.2144,50.3516,49.9203,49.9889,5525022,57.0621,57.3158,56.7937,56.906,14165306
2018-07-27,30.6695,30.8179,30.4815,30.7388,57215299,69.9366,70.3874,69.7406,70.26,11194990,235.2679,236.0984,233.3202,234.9515,1999682,113.4576,114.5609,113.0931,114.2949,12805930,50.0869,50.2928,49.7291,50.0477,7253602,56.9743,57.4818,56.7596,57.2183,17662862
2018-07-30,30.8179,31.1247,30.808,30.9862,58721006,70.4266,71.3381,70.3678,70.848,16339108,235.3074,237.0179,234.21,236.2467,2454219,114.5412,115.8513,114.3244,114.9844,13411618,50.1759,50.6,49.7322,50.1957,10123712,57.4134,57.838,56.8962,57.0816,22699873
2018-07-31,31.0357,31.0901,30.5013,30.5606,64066047,70.7598,70.9264,70.1963,70.456,13608112,236.7905,236.7905,233.8739,234.7439,2504133,115.3292,115.3292,113.103,113.231,15843763,50.2548,50.3091,49.5251,49.8604,9714906,57.1987,57.2963,55.8227,55.9105,21633939
2018-08-01,30.8971,31.2237,30.8476,30.9268,69070663,71.0538,71.6174,70.4658,70.4952,13612224,235.8018,236.6916,233.1126,233.3696,2510727,114.0191,114.945,113.5561,113.9304,13531590,50.2351,50.4718,49.3476,49.4856,9194876,56.5644,56.8767,55.8324,56.2619,19192778
2018-08-02,30.6596,30.9862,30.5507,30.9565,46427161,69.917,70.4952,69.6034,70.407,13248616,231.2835,232.549,230.1366,231.3428,2580124,112.8567,114.5116,112.6203,114.4131,11058108,49.1207,49.3377,48.5685,49.1207,7882660,55.7056,57.0377,55.7056,56.8864,13489479
2018-08-03,30.8575,31.1841,30.8377,31.1841,50153768,70.6536,71.5215,70.5845,71.3932,13680049,231.7877,232.8555,230.8485,231.4417,3053130,114.2653,115.3784,114.2062,115.339,11016102,49.2785,49.4659,49.0418,49.2194,5426539,56.662,57.511,56.6327,57.4134,13720359
2018-08-06,31.1247,31.2633,31.0007,31.194,41261494,71.1664,71.6497,70.9396,71.4031,10121747,231.4911,234.299,231.3824,233.2609,2259700,115.0435,115.7725,114.4426,115.3686,9857351,49.1996,49.4264,48.8841,49.2982,5086939,57.1695,57.6086,56.7918,57.472,13360502
2018-08-07,31.2237,31.4711,31.1643,31.1841,43946164,71.5708,71.9012,71.3932,71.413,12991146,234.5659,236.7509,233.8145,235.1394,2399530,115.9793,116.5211,115.5755,115.7922,10562067,49.456,50.1365,49.4067,49.4363,5632265,57.5208,57.7306,57.2866,57.4037,13811287
2018-08-08,31.1841,31.58,31.1544,31.4711,43689582,71.1467,72.202,71.0678,71.8864,10180392,235.4261,236.4543,233.5575,233.6959,2522656,115.5755,116.5,115.5262,116.0286,8997220,49.4363,49.6829,49.2687,49.4264,5884075,57.3451,58.0673,57.3451,57.7648,13779623
2018-08-09,31.4018,31.4612,31.2237,31.2732,38219057,71.4426,71.6497,70.9001,70.9889,11044203,233.6761,234.1655,230.7496,231.1352,2952021,115.7528,115.9596,114.9499,115.1322,9694541,49.4067,49.5547,48.7263,48.7559,7583434,57.6567,57.9005,57.4109,57.4502,15859809
2018-08-10,30.907,31.001,30.5804,30.8674,55679849,69.6575,69.9238,68.9375,69.2926,20240101,228.357,228.8365,225.5293,227.0124,3863732,113.7728,114.2161,112.9689,113.9994,12630949,48.2036,48.2135,47.4738,47.7204,14321552,56.4082,57.4305,56.4082,57.0668,16170067
2018-08-13,30.7586,30.7981,30.1351,30.1648,63960630,69.2334,69.3912,68.1091,68.2077,16926102,226.8937,227.2892,224.0068,224.2935,2663244,113.8319,114.1452,112.113,112.1869,10340337,47.6711,47.8088,46.6257,46.6948,11447455,56.6834,57.1258,56.5851,56.6343,19541107
2018-08-14,30.2934,30.5804,30.1054,30.4716,42521241,68.3458,69.2334,68.2965,69.046,12668219,224.7779,227.7638,224.7285,226.9629,2359006,112.5612,113.3197,111.9504,112.9355,10597611,46.8427,47.3752,46.7441,47.1977,8695834,56.6932,57.2733,56.6932,57.0865,14860350
2018-08-15,30.1648,30.3033,29.8431,30.046,59747876,68.2768,68.474,67.1426,67.7047,18952303,226.7553,228.9205,225.7271,226.6564,3218939,112.1179,112.6203,111.2806,111.9997,10152082,46.606,46.9315,46.3693,46.7934,9496125,56.7031,57.2585,56.6736,57.0078,17378407
2018-08-16,30.2439,30.521,30.2044,30.4023,44015361,68.2077,68.9227,68.1387,68.6022,13439616,228.0604,230.6507,227.8429,230.364,2438306,112.64,113.5857,112.5908,113.0537,10118820,47.1681,47.9176,47.1386,47.6316,8264597,57.1553,57.8139,57.0668,57.6665,19992527
2018-08-17,30.3429,30.5359,30.2291,30.4221,39843538,68.4641,68.9079,68.2915,68.7107,10329636,229.8796,231.0759,229.0194,230.7397,2107243,112.9257,113.3492,112.5908,113.0537,8505111,47.5034,47.9373,47.5034,47.7007,5854527,57.519,58.0351,57.519,57.8631,13737555
2018-08-20,30.3726,30.6052,30.333,30.5507,40011041,68.5036,69.7265,68.4247,69.5589,11233317,231.4812,233.3054,231.4269,233.1126,2604975,112.8764,113.3295,112.4036,112.906,8618739,47.6612,47.9176,47.4788,47.6218,7898209,57.8139,58.2072,57.6714,58.0302,11403362
2018-08-21,30.5903,30.9268,30.5111,30.6992,53510571,69.6575,70.6585,69.6082,70.2591,12261093,232.6281,236.8201,232.6281,235.9501,2437333,113.6448,114.6446,113.1621,113.5955,10976680,47.4541,48.2578,47.3456,47.8683,9632036,58.0007,58.5168,57.9417,57.9614,17943462
2018-08-22,30.6002,30.7635,30.5606,30.6596,33062884,70.1802,70.4366,69.9879,70.1407,7297640,235.1987,236.9586,234.8922,236.6323,1870940,113.5857,113.6842,113.0636,113.2507,8314901,47.6908,47.9867,47.5725,47.9275,4951975,58.04,58.4923,57.8336,58.1678,20829648
2018-08-23,30.62,30.6596,30.4221,30.521,38259064,70.052,70.2295,69.6673,69.835,8310042,236.3456,236.573,233.1719,233.6662,2065059,113.2409,113.428,112.7188,113.0143,9265593,47.75,48.0458,47.3161,47.464,7699280,58.0007,58.0499,57.578,57.6272,19655815
2018-08-24,30.62,30.7586,30.5309,30.5705,43585013,69.6279,70.2788,69.5391,69.6969,8760033,234.6747,235.1097,232.0448,232.4501,1948234,113.2606,113.497,112.7395,112.9651,8845718,47.6711,47.9373,47.4344,47.4738,5620737,57.9024,57.9221,57.6763,57.696,14366641
2018-08-27,30.7091,31.1643,30.6695,30.9862,47729273,70.0914,71.6497,69.9632,71.3932,13545336,234.3089,240.8935,233.8837,239.8554,4106946,113.497,115.5262,113.4477,114.9647,13768021,47.8091,49.4067,47.75,49.1996,13317463,57.8729,58.4726,57.7648,58.099,19915340
2018-08-28,31.0357,31.0851,30.8674,30.9466,38538983,71.5708,71.7483,71.2256,71.3834,9688641,240.3102,242.3074,238.8568,239.628,2951180,115.2504,115.2799,114.2358,114.4032,8302618,49.3574,49.7272,49.1898,49.3081,7419103,58.1875,58.3251,57.9909,58.0695,19330297
2018-08-29,30.9169,30.9862,30.7487,30.8179,46401765,71.3045,71.837,71.0283,71.5313,7146838,240.1042,240.8383,238.3782,239.4594,1911957,114.6101,114.6298,113.6349,114.0289,7221744,49.3081,49.4905,48.8939,49.2588,7856650,58.0499,58.1777,57.8238,57.9614,14436658
2018-08-30,30.6992,30.8278,30.6299,30.6893,47358915,71.0974,71.3637,70.3429,70.476,13197693,238.8643,239.1817,236.7613,237.4755,1963935,113.8615,114.3047,113.2606,113.4675,8991802,49.0813,49.1996,48.5192,48.6178,11399899,57.6763,58.0745,57.4404,57.4699,14801114
